"id","alumno_id","curso_id","periodo","vez_cursado","nota_pc1","nota_parcial","nota_pc2","promedio_proyectado","asistencia_porcentaje","estado"
"1089","236","25","2025-II","1","15.56","15.54",,"15.55","98","MATRICULADO"
"1090","236","22","2025-II","1","16.02","14.39",,"15.21","93","MATRICULADO"
"1091","236","10","2025-II","1","16.21","17.08",,"16.65","99","MATRICULADO"
"1092","236","18","2025-II","1","14.78","15.56",,"15.17","92","MATRICULADO"
"1093","237","18","2025-II","1","12.74","13.01",,"12.88","85","MATRICULADO"
"1094","237","20","2025-II","1","10.67","12.24",,"11.46","80","MATRICULADO"
"1095","237","16","2025-II","1","10.82","12.46",,"11.64","81","MATRICULADO"
"1096","237","3","2025-II","1","10.55","11.39",,"10.97","82","MATRICULADO"
"1097","238","24","2025-II","2","11.48","13.08",,"12.28","77","MATRICULADO"
"1098","238","6","2025-II","1","12.22","12",,"12.11","72","MATRICULADO"
"1099","238","7","2025-II","1","12.47","9.01",,"10.74","71","MATRICULADO"
"1100","238","10","2025-II","1","12.73","8.92",,"10.83","78","MATRICULADO"
"1101","238","5","2025-II","2","9.07","9.65",,"9.36","78","MATRICULADO"
"1102","239","28","2025-II","1","14.26","17.44",,"15.85","94","MATRICULADO"
"1103","239","1","2025-II","1","16.98","15.54",,"16.26","99","MATRICULADO"
"1104","239","15","2025-II","1","17.04","13.56",,"15.3","99","MATRICULADO"
"1105","239","19","2025-II","1","15.89","15.56",,"15.73","96","MATRICULADO"
"1106","239","25","2025-II","1","16.21","13.82",,"15.02","96","MATRICULADO"
"1107","239","9","2025-II","1","15.2","17.73",,"16.47","92","MATRICULADO"
"1108","240","12","2025-II","2","10.12","10",,"10.06","75","MATRICULADO"
"1109","240","21","2025-II","2","10.7","12.49",,"11.6","76","MATRICULADO"
"1110","240","27","2025-II","1","11.35","12.62",,"11.99","74","MATRICULADO"
"1111","240","17","2025-II","1","12.84","9.23",,"11.04","71","MATRICULADO"
"1112","240","6","2025-II","1","11.62","9.35",,"10.49","79","MATRICULADO"
"1113","241","2","2025-II","1","12.72","11.06",,"11.89","86","MATRICULADO"
"1114","241","7","2025-II","1","11.06","14.42",,"12.74","89","MATRICULADO"
"1115","241","27","2025-II","1","11.14","10.09",,"10.62","86","MATRICULADO"
"1116","241","19","2025-II","1","12.82","13.08",,"12.95","85","MATRICULADO"
"1117","241","23","2025-II","1","13.01","13.76",,"13.39","81","MATRICULADO"
"1118","242","20","2025-II","1","11.48","13.82",,"12.65","81","MATRICULADO"
"1119","242","2","2025-II","1","11.93","12.59",,"12.26","86","MATRICULADO"
"1120","242","9","2025-II","1","14.48","10.77",,"12.63","82","MATRICULADO"
"1121","242","19","2025-II","1","11.91","14.04",,"12.98","80","MATRICULADO"
"1122","242","22","2025-II","1","10.9","13.83",,"12.37","84","MATRICULADO"
"1123","243","24","2025-II","1","6","8.89",,"7.45","55","MATRICULADO"
"1124","243","12","2025-II","1","6.03","9.28",,"7.66","59","MATRICULADO"
"1125","243","1","2025-II","1","9.56","8.28",,"8.92","58","MATRICULADO"
"1126","243","2","2025-II","2","9.89","8.95",,"9.42","63","MATRICULADO"
"1127","243","28","2025-II","1","9.56","5.57",,"7.57","61","MATRICULADO"
"1128","243","4","2025-II","1","8.11","6.73",,"7.42","61","MATRICULADO"
"1129","244","18","2025-II","2","11.77","13.35",,"12.56","78","MATRICULADO"
"1130","244","16","2025-II","2","12.23","10.94",,"11.59","72","MATRICULADO"
"1131","244","6","2025-II","1","9.06","11.06",,"10.06","72","MATRICULADO"
"1132","244","11","2025-II","2","9.96","9.42",,"9.69","70","MATRICULADO"
"1133","245","19","2025-II","1","17.79","14.97",,"16.38","98","MATRICULADO"
"1134","245","17","2025-II","1","14.71","15.81",,"15.26","95","MATRICULADO"
"1135","245","15","2025-II","1","17.59","16.27",,"16.93","93","MATRICULADO"
"1136","245","27","2025-II","1","17.07","17.33",,"17.2","96","MATRICULADO"
"1137","245","4","2025-II","1","16.55","16.74",,"16.65","94","MATRICULADO"
"1138","246","22","2025-II","1","14.03","10.63",,"12.33","84","MATRICULADO"
"1139","246","11","2025-II","1","10.04","12.48",,"11.26","86","MATRICULADO"
"1140","246","15","2025-II","1","10.91","13.12",,"12.02","87","MATRICULADO"
"1141","246","20","2025-II","1","13.9","13.52",,"13.71","83","MATRICULADO"
"1142","247","1","2025-II","1","11.35","11.38",,"11.37","87","MATRICULADO"
"1143","247","21","2025-II","1","12.03","12.03",,"12.03","80","MATRICULADO"
"1144","247","17","2025-II","1","11.21","10.87",,"11.04","83","MATRICULADO"
"1145","247","26","2025-II","1","12.16","11.14",,"11.65","80","MATRICULADO"
"1146","248","24","2025-II","1","7.9","7.64",,"7.77","62","MATRICULADO"
"1147","248","7","2025-II","2","10.27","8.36",,"9.32","64","MATRICULADO"
"1148","248","8","2025-II","3","7.05","6.84",,"6.95","59","MATRICULADO"
"1149","248","4","2025-II","1","7.47","7.12",,"7.3","59","MATRICULADO"
"1150","249","4","2025-II","1","14.95","13.66",,"14.31","92","MATRICULADO"
"1151","249","11","2025-II","1","18.2","16.54",,"17.37","92","MATRICULADO"
"1152","249","9","2025-II","1","17.35","18.42",,"17.89","96","MATRICULADO"
"1153","249","22","2025-II","1","16.16","15.07",,"15.62","99","MATRICULADO"
"1154","250","11","2025-II","1","16.79","14.52",,"15.66","90","MATRICULADO"
"1155","250","17","2025-II","1","17.79","16.01",,"16.9","99","MATRICULADO"
"1156","250","6","2025-II","1","14.03","18.39",,"16.21","95","MATRICULADO"
"1157","250","26","2025-II","1","17.79","16.26",,"17.03","91","MATRICULADO"
"1158","251","2","2025-II","1","7.62","8.95",,"8.29","56","MATRICULADO"
"1159","251","24","2025-II","1","6.54","6.49",,"6.52","58","MATRICULADO"
"1160","251","6","2025-II","1","9.28","7.62",,"8.45","63","MATRICULADO"
"1161","251","28","2025-II","1","6.39","5.66",,"6.03","61","MATRICULADO"
"1162","252","25","2025-II","1","14.58","16.04",,"15.31","98","MATRICULADO"
"1163","252","26","2025-II","1","18.09","17.71",,"17.9","94","MATRICULADO"
"1164","252","22","2025-II","1","15.44","16.95",,"16.2","92","MATRICULADO"
"1165","252","10","2025-II","1","17.75","14.68",,"16.22","96","MATRICULADO"
"1166","252","13","2025-II","1","15.22","15.38",,"15.3","98","MATRICULADO"
"1167","253","22","2025-II","1","10.19","12.16",,"11.18","76","MATRICULADO"
"1168","253","2","2025-II","1","11.55","13.33",,"12.44","70","MATRICULADO"
"1169","253","4","2025-II","1","12.62","9.45",,"11.04","74","MATRICULADO"
"1170","253","23","2025-II","1","12.24","12.61",,"12.43","78","MATRICULADO"
"1171","254","13","2025-II","2","11.19","9.37",,"10.28","72","MATRICULADO"
"1172","254","22","2025-II","2","12.96","10.29",,"11.63","71","MATRICULADO"
"1173","254","14","2025-II","2","12.55","13.03",,"12.79","71","MATRICULADO"
"1174","254","23","2025-II","1","13.42","12.98",,"13.2","75","MATRICULADO"
"1175","255","28","2025-II","1","12.07","13.28",,"12.68","76","MATRICULADO"
"1176","255","10","2025-II","1","13.33","10.63",,"11.98","72","MATRICULADO"
"1177","255","25","2025-II","1","8.73","8.52",,"8.63","78","MATRICULADO"
"1178","255","12","2025-II","1","12.55","12.6",,"12.58","76","MATRICULADO"
"1179","255","26","2025-II","1","12.75","12.04",,"12.4","79","MATRICULADO"
"1180","255","24","2025-II","2","10.73","11.83",,"11.28","79","MATRICULADO"
"1181","256","19","2025-II","2","11.63","14.01",,"12.82","82","MATRICULADO"
"1182","256","13","2025-II","1","11.43","10.95",,"11.19","82","MATRICULADO"
"1183","256","17","2025-II","1","13.65","13.32",,"13.49","83","MATRICULADO"
"1184","256","11","2025-II","1","11.94","12.76",,"12.35","87","MATRICULADO"
"1185","257","16","2025-II","1","15.37","14.7",,"15.04","90","MATRICULADO"
"1186","257","19","2025-II","1","14.04","16.17",,"15.11","93","MATRICULADO"
"1187","257","4","2025-II","1","16.49","16.54",,"16.52","92","MATRICULADO"
"1188","257","12","2025-II","1","15.06","15.13",,"15.1","96","MATRICULADO"
"1189","257","14","2025-II","1","15.37","15.49",,"15.43","98","MATRICULADO"
"1190","258","20","2025-II","1","14.33","11.37",,"12.85","89","MATRICULADO"
"1191","258","21","2025-II","1","11.29","12.87",,"12.08","82","MATRICULADO"
"1192","258","14","2025-II","1","14.33","11.46",,"12.9","80","MATRICULADO"
"1193","258","5","2025-II","1","10.69","12.43",,"11.56","82","MATRICULADO"
"1194","258","9","2025-II","1","13.22","14",,"13.61","82","MATRICULADO"
"1195","259","20","2025-II","1","12.42","13.95",,"13.19","86","MATRICULADO"
"1196","259","23","2025-II","1","12.1","12.6",,"12.35","85","MATRICULADO"
"1197","259","24","2025-II","1","10.22","10.22",,"10.22","82","MATRICULADO"
"1198","259","1","2025-II","1","14.22","10.17",,"12.2","88","MATRICULADO"
"1199","259","22","2025-II","1","12.63","14.25",,"13.44","88","MATRICULADO"
"1200","260","22","2025-II","1","7.46","5.79",,"6.63","56","MATRICULADO"
"1201","260","12","2025-II","1","8.21","8.99",,"8.6","63","MATRICULADO"
"1202","260","7","2025-II","1","6.46","7.51",,"6.99","59","MATRICULADO"
"1203","260","27","2025-II","1","8.01","9.11",,"8.56","56","MATRICULADO"
"1204","261","13","2025-II","1","18.18","15.04",,"16.61","97","MATRICULADO"
"1205","261","22","2025-II","1","16.55","17.28",,"16.92","99","MATRICULADO"
"1206","261","14","2025-II","1","16.21","14.86",,"15.54","97","MATRICULADO"
"1207","261","25","2025-II","1","14.34","14.53",,"14.44","95","MATRICULADO"
"1208","261","1","2025-II","1","16.28","16.95",,"16.62","97","MATRICULADO"
"1209","261","24","2025-II","1","17.62","16.61",,"17.12","96","MATRICULADO"
"1210","262","11","2025-II","1","11.32","13.19",,"12.26","85","MATRICULADO"
"1211","262","22","2025-II","2","9.6","14",,"11.8","84","MATRICULADO"
"1212","262","14","2025-II","2","9.65","13.86",,"11.76","82","MATRICULADO"
"1213","262","21","2025-II","1","13.49","12.61",,"13.05","87","MATRICULADO"
"1214","262","20","2025-II","1","11.58","10.47",,"11.03","87","MATRICULADO"
"1215","262","2","2025-II","2","10.57","13.73",,"12.15","85","MATRICULADO"
"1216","263","17","2025-II","1","15.11","17.94",,"16.53","94","MATRICULADO"
"1217","263","21","2025-II","1","14.76","13.69",,"14.23","94","MATRICULADO"
"1218","263","3","2025-II","1","14.07","15.06",,"14.57","92","MATRICULADO"
"1219","263","4","2025-II","1","13.62","17.09",,"15.36","95","MATRICULADO"
"1220","264","6","2025-II","1","11.26","8.92",,"10.09","77","MATRICULADO"
"1221","264","16","2025-II","1","11.62","12.31",,"11.97","79","MATRICULADO"
"1222","264","12","2025-II","2","12.36","9.86",,"11.11","70","MATRICULADO"
"1223","264","28","2025-II","1","13.37","9.22",,"11.3","77","MATRICULADO"
"1224","265","13","2025-II","1","18.28","15.85",,"17.07","94","MATRICULADO"
"1225","265","28","2025-II","1","16.09","16.59",,"16.34","95","MATRICULADO"
"1226","265","23","2025-II","1","15.57","16.83",,"16.2","90","MATRICULADO"
"1227","265","26","2025-II","1","14.75","16.08",,"15.42","98","MATRICULADO"
"1228","266","21","2025-II","3","8.02","8.03",,"8.03","55","MATRICULADO"
"1229","266","17","2025-II","1","9.18","8.66",,"8.92","64","MATRICULADO"
"1230","266","25","2025-II","1","6.77","7.44",,"7.11","56","MATRICULADO"
"1231","266","20","2025-II","2","8.52","6.7",,"7.61","58","MATRICULADO"
"1232","267","25","2025-II","1","13.84","9.66",,"11.75","85","MATRICULADO"
"1233","267","20","2025-II","1","10.29","10.59",,"10.44","86","MATRICULADO"
"1234","267","13","2025-II","1","12.35","13.01",,"12.68","87","MATRICULADO"
"1235","267","28","2025-II","1","13.54","14.29",,"13.92","83","MATRICULADO"
"1236","267","27","2025-II","1","11.31","13.97",,"12.64","83","MATRICULADO"
"1237","268","20","2025-II","1","14.7","14.1",,"14.4","98","MATRICULADO"
"1238","268","2","2025-II","1","16.36","17.18",,"16.77","99","MATRICULADO"
"1239","268","17","2025-II","1","13.82","16.26",,"15.04","95","MATRICULADO"
"1240","268","6","2025-II","1","15.14","13.54",,"14.34","90","MATRICULADO"
"1241","268","8","2025-II","1","14.26","18.32",,"16.29","93","MATRICULADO"
"1242","268","27","2025-II","1","16.58","14.75",,"15.67","94","MATRICULADO"
"1243","269","11","2025-II","1","7.47","9.81",,"8.64","56","MATRICULADO"
"1244","269","3","2025-II","1","7.2","9.19",,"8.2","61","MATRICULADO"
"1245","269","4","2025-II","1","9.95","7.94",,"8.95","62","MATRICULADO"
"1246","269","12","2025-II","1","10.01","10.25",,"10.13","55","MATRICULADO"
"1247","270","28","2025-II","1","12.82","12.37",,"12.6","88","MATRICULADO"
"1248","270","20","2025-II","1","13.25","11.89",,"12.57","81","MATRICULADO"
"1249","270","8","2025-II","1","13.06","13.77",,"13.42","81","MATRICULADO"
"1250","270","4","2025-II","1","12.74","12.63",,"12.69","81","MATRICULADO"
"1251","270","3","2025-II","1","14.24","10.6",,"12.42","82","MATRICULADO"
"1252","270","18","2025-II","1","14.34","13.13",,"13.74","87","MATRICULADO"
"1253","271","22","2025-II","1","11.68","10.3",,"10.99","84","MATRICULADO"
"1254","271","1","2025-II","1","13.03","13.96",,"13.5","83","MATRICULADO"
"1255","271","2","2025-II","1","12.83","13.83",,"13.33","83","MATRICULADO"
"1256","271","10","2025-II","1","12.73","12.55",,"12.64","81","MATRICULADO"
"1257","272","7","2025-II","1","13.31","9.62",,"11.47","72","MATRICULADO"
"1258","272","14","2025-II","1","9.93","9.4",,"9.67","70","MATRICULADO"
"1259","272","19","2025-II","1","9.4","9.39",,"9.4","73","MATRICULADO"
"1260","272","6","2025-II","1","10.29","12.49",,"11.39","79","MATRICULADO"
"1261","273","4","2025-II","1","8.51","7.29",,"7.9","64","MATRICULADO"
"1262","273","25","2025-II","1","5.73","8.23",,"6.98","60","MATRICULADO"
"1263","273","10","2025-II","1","8.28","7.72",,"8","60","MATRICULADO"
"1264","273","13","2025-II","1","6.93","6.94",,"6.94","60","MATRICULADO"
"1265","273","1","2025-II","1","9.34","8.12",,"8.73","58","MATRICULADO"
"1266","274","7","2025-II","1","11.6","11.63",,"11.62","88","MATRICULADO"
"1267","274","3","2025-II","1","12.82","14.38",,"13.6","88","MATRICULADO"
"1268","274","15","2025-II","1","10.48","10.1",,"10.29","80","MATRICULADO"
"1269","274","20","2025-II","1","14.47","13.17",,"13.82","86","MATRICULADO"
"1270","275","27","2025-II","2","10.17","9.23",,"9.7","64","MATRICULADO"
"1271","275","12","2025-II","3","8.03","7.3",,"7.67","57","MATRICULADO"
"1272","275","11","2025-II","1","7.31","9.96",,"8.64","58","MATRICULADO"
"1273","275","6","2025-II","1","10.29","8.85",,"9.57","59","MATRICULADO"
"1274","275","13","2025-II","2","5.7","7.23",,"6.47","61","MATRICULADO"
"1275","276","22","2025-II","1","18.06","14.66",,"16.36","94","MATRICULADO"
"1276","276","12","2025-II","1","17.79","13.57",,"15.68","94","MATRICULADO"
"1277","276","13","2025-II","1","16.91","14.07",,"15.49","95","MATRICULADO"
"1278","276","7","2025-II","1","16.86","16.61",,"16.74","90","MATRICULADO"
"1279","276","18","2025-II","1","17.79","15.49",,"16.64","94","MATRICULADO"
"1280","276","25","2025-II","1","14.12","13.51",,"13.82","96","MATRICULADO"
"1281","277","7","2025-II","2","9.16","9.26",,"9.21","73","MATRICULADO"
"1282","277","11","2025-II","1","13.39","10.54",,"11.97","71","MATRICULADO"
"1283","277","9","2025-II","1","9.24","9",,"9.12","70","MATRICULADO"
"1284","277","28","2025-II","1","10.82","10.02",,"10.42","71","MATRICULADO"
"1285","277","21","2025-II","1","8.85","11.51",,"10.18","77","MATRICULADO"
"1286","278","14","2025-II","1","12.3","13.58",,"12.94","84","MATRICULADO"
"1287","278","16","2025-II","1","10.82","12.28",,"11.55","89","MATRICULADO"
"1288","278","8","2025-II","1","13.78","11.04",,"12.41","89","MATRICULADO"
"1289","278","26","2025-II","1","12.76","10.59",,"11.68","81","MATRICULADO"
"1290","279","15","2025-II","1","17.14","13.91",,"15.53","92","MATRICULADO"
"1291","279","25","2025-II","1","17.19","13.69",,"15.44","99","MATRICULADO"
"1292","279","22","2025-II","1","18.02","14.59",,"16.31","93","MATRICULADO"
"1293","279","8","2025-II","1","14.07","17.58",,"15.83","97","MATRICULADO"
"1294","279","7","2025-II","1","18.26","13.82",,"16.04","94","MATRICULADO"
"1295","279","4","2025-II","1","14.55","16.97",,"15.76","98","MATRICULADO"
"1296","280","28","2025-II","1","11.07","9.65",,"10.36","82","MATRICULADO"
"1297","280","27","2025-II","1","14.15","10.36",,"12.26","80","MATRICULADO"
"1298","280","23","2025-II","1","12.9","14.27",,"13.59","87","MATRICULADO"
"1299","280","22","2025-II","1","13.67","11.03",,"12.35","80","MATRICULADO"
"1300","281","21","2025-II","1","18.18","15.88",,"17.03","95","MATRICULADO"
"1301","281","13","2025-II","1","15.8","18.47",,"17.14","95","MATRICULADO"
"1302","281","27","2025-II","1","13.63","14.78",,"14.21","92","MATRICULADO"
"1303","281","8","2025-II","1","16.71","15.8",,"16.26","93","MATRICULADO"
"1304","281","14","2025-II","1","14.61","17.05",,"15.83","98","MATRICULADO"
"1305","281","9","2025-II","1","17.69","14.96",,"16.33","99","MATRICULADO"
"1306","282","23","2025-II","1","16.05","14.34",,"15.2","93","MATRICULADO"
"1307","282","2","2025-II","1","15.12","15.81",,"15.47","93","MATRICULADO"
"1308","282","10","2025-II","1","16.53","13.76",,"15.15","94","MATRICULADO"
"1309","282","27","2025-II","1","16.2","17.92",,"17.06","97","MATRICULADO"
"1310","283","16","2025-II","2","13.54","13.24",,"13.39","83","MATRICULADO"
"1311","283","10","2025-II","1","12.86","10.24",,"11.55","87","MATRICULADO"
"1312","283","5","2025-II","1","14.43","13.62",,"14.03","81","MATRICULADO"
"1313","283","7","2025-II","2","13.35","12.42",,"12.89","86","MATRICULADO"
"1314","284","22","2025-II","1","13","11.39",,"12.2","71","MATRICULADO"
"1315","284","7","2025-II","1","9.92","11.63",,"10.78","72","MATRICULADO"
"1316","284","14","2025-II","1","11.73","10.34",,"11.04","79","MATRICULADO"
"1317","284","12","2025-II","1","9.66","10.03",,"9.85","78","MATRICULADO"
"1318","284","8","2025-II","1","9.97","8.57",,"9.27","71","MATRICULADO"
"1319","285","27","2025-II","1","16.93","16.21",,"16.57","96","MATRICULADO"
"1320","285","19","2025-II","1","14.87","15.63",,"15.25","93","MATRICULADO"
"1321","285","7","2025-II","1","15.1","17.79",,"16.45","93","MATRICULADO"
"1322","285","3","2025-II","1","15.36","16.73",,"16.05","91","MATRICULADO"
"1323","285","18","2025-II","1","17.61","14.56",,"16.09","95","MATRICULADO"
"1324","285","9","2025-II","1","17.54","13.98",,"15.76","90","MATRICULADO"
"1325","286","9","2025-II","1","10.3","12.43",,"11.37","84","MATRICULADO"
"1326","286","14","2025-II","2","14.38","12.57",,"13.48","81","MATRICULADO"
"1327","286","25","2025-II","2","11.38","13.77",,"12.58","81","MATRICULADO"
"1328","286","4","2025-II","1","13.52","11.02",,"12.27","81","MATRICULADO"
"1329","286","18","2025-II","1","13.91","10.42",,"12.17","82","MATRICULADO"
"1330","287","1","2025-II","1","16.82","14.75",,"15.79","92","MATRICULADO"
"1331","287","16","2025-II","1","18.2","13.86",,"16.03","95","MATRICULADO"
"1332","287","14","2025-II","1","17.46","16.05",,"16.76","91","MATRICULADO"
"1333","287","11","2025-II","1","14.79","14.58",,"14.69","93","MATRICULADO"
